1,1,1,1,6.65186e-10,1.72995e-14,0.821217,2.13575e-05
0.415955,0.220572,0.415955,0.220572,2.76687e-10,3.81579e-15,0.341589,4.71085e-06
0.415955,0.220572,0.415955,0.220572,2.76687e-10,3.81579e-15,0.341589,4.71085e-06
0.415955,0.220572,0.415955,0.220572,2.76687e-10,3.81579e-15,0.341589,4.71085e-06
0.415955,0.220572,0.415955,0.220572,2.76687e-10,3.81579e-15,0.341589,4.71085e-06
0.415955,0.220572,0.415955,0.220572,2.76687e-10,3.81579e-15,0.341589,4.71085e-06
0.415955,0.220572,0.415955,0.220572,2.76687e-10,3.81579e-15,0.341589,4.71085e-06
0.603333,0.373413,0.603333,0.373413,4.01329e-10,6.45988e-15,0.495468,7.97516e-06
0.482818,0.265929,0.482818,0.265929,3.21164e-10,4.60045e-15,0.396499,5.67957e-06
0.482818,0.265929,0.482818,0.265929,3.21164e-10,4.60045e-15,0.396499,5.67957e-06
0.482818,0.265929,0.482818,0.265929,3.21164e-10,4.60045e-15,0.396499,5.67957e-06
0.573119,0.330188,0.573119,0.330188,3.81231e-10,5.7121e-15,0.470655,7.05197e-06
0.573119,0.330188,0.573119,0.330188,3.81231e-10,5.7121e-15,0.470655,7.05197e-06
0.573119,0.330188,0.573119,0.330188,3.81231e-10,5.7121e-15,0.470655,7.05197e-06
0.593287,0.343464,0.593287,0.343464,3.94646e-10,5.94177e-15,0.487217,7.33551e-06
0.609549,0.387101,0.609549,0.387101,4.05463e-10,6.69667e-15,0.500572,8.2675e-06
0.609549,0.387101,0.609549,0.387101,4.05463e-10,6.69667e-15,0.500572,8.2675e-06
0.609549,0.387101,0.609549,0.387101,4.05463e-10,6.69667e-15,0.500572,8.2675e-06
0.609549,0.387101,0.609549,0.387101,4.05463e-10,6.69667e-15,0.500572,8.2675e-06
0.478475,0.296439,0.478475,0.296439,3.18275e-10,5.12825e-15,0.392932,6.33118e-06
0.718732,0.460242,0.718732,0.460242,4.7809e-10,7.96197e-15,0.590235,9.8296e-06
0.718732,0.460242,0.718732,0.460242,4.7809e-10,7.96197e-15,0.590235,9.8296e-06
0.500783,0.288511,0.500783,0.288511,3.33114e-10,4.99111e-15,0.411252,6.16186e-06
0.500783,0.288511,0.500783,0.288511,3.33114e-10,4.99111e-15,0.411252,6.16186e-06
0.500783,0.288511,0.500783,0.288511,3.33114e-10,4.99111e-15,0.411252,6.16186e-06
0.500783,0.288511,0.500783,0.288511,3.33114e-10,4.99111e-15,0.411252,6.16186e-06
0.570218,0.342299,0.570218,0.342299,3.79301e-10,5.92161e-15,0.468273,7.31063e-06
0.570218,0.342299,0.570218,0.342299,3.79301e-10,5.92161e-15,0.468273,7.31063e-06
0.570218,0.342299,0.570218,0.342299,3.79301e-10,5.92161e-15,0.468273,7.31063e-06
0.570218,0.342299,0.570218,0.342299,3.79301e-10,5.92161e-15,0.468273,7.31063e-06
0.570218,0.342299,0.570218,0.342299,3.79301e-10,5.92161e-15,0.468273,7.31063e-06
0.570218,0.342299,0.570218,0.342299,3.79301e-10,5.92161e-15,0.468273,7.31063e-06
0.570218,0.342299,0.570218,0.342299,3.79301e-10,5.92161e-15,0.468273,7.31063e-06
0.570218,0.342299,0.570218,0.342299,3.79301e-10,5.92161e-15,0.468273,7.31063e-06
