1,1,1,1,6.65209e-10,1.73005e-14,0.821245,2.13587e-05
0.426195,0.247722,1.49307e-08,8.6783e-09,2.83509e-10,4.28572e-15,1.22618e-08,1.85357e-13
0.426195,0.247722,1.49307e-08,8.6783e-09,2.83509e-10,4.28572e-15,1.22618e-08,1.85357e-13
0.426195,0.247722,1.49307e-08,8.6783e-09,2.83509e-10,4.28572e-15,1.22618e-08,1.85357e-13
0.430087,0.231841,5.66102e-09,3.05161e-09,2.86097e-10,4.01098e-15,4.64908e-09,6.51784e-14
0.430087,0.231841,5.66102e-09,3.05161e-09,2.86097e-10,4.01098e-15,4.64908e-09,6.51784e-14
0.430087,0.231841,5.66102e-09,3.05161e-09,2.86097e-10,4.01098e-15,4.64908e-09,6.51784e-14
0.430087,0.231841,5.66102e-09,3.05161e-09,2.86097e-10,4.01098e-15,4.64908e-09,6.51784e-14
0.430087,0.231841,5.66102e-09,3.05161e-09,2.86097e-10,4.01098e-15,4.64908e-09,6.51784e-14
0.430087,0.231841,5.66102e-09,3.05161e-09,2.86097e-10,4.01098e-15,4.64908e-09,6.51784e-14
0.408975,0.214326,9.0271e-09,4.73072e-09,2.72054e-10,3.70796e-15,7.41346e-09,1.01042e-13
0.408975,0.214326,9.0271e-09,4.73072e-09,2.72054e-10,3.70796e-15,7.41346e-09,1.01042e-13
0.408975,0.214326,9.0271e-09,4.73072e-09,2.72054e-10,3.70796e-15,7.41346e-09,1.01042e-13
0.607377,0.405435,3.70211e-08,2.47123e-08,4.04032e-10,7.01425e-15,3.04034e-08,5.27822e-13
0.607377,0.405435,3.70211e-08,2.47123e-08,4.04032e-10,7.01425e-15,3.04034e-08,5.27822e-13
0.607377,0.405435,3.70211e-08,2.47123e-08,4.04032e-10,7.01425e-15,3.04034e-08,5.27822e-13
0.607377,0.405435,3.70211e-08,2.47123e-08,4.04032e-10,7.01425e-15,3.04034e-08,5.27822e-13
0.607377,0.405435,3.70211e-08,2.47123e-08,4.04032e-10,7.01425e-15,3.04034e-08,5.27822e-13
0.607377,0.405435,3.70211e-08,2.47123e-08,4.04032e-10,7.01425e-15,3.04034e-08,5.27822e-13
0.607377,0.405435,3.70211e-08,2.47123e-08,4.04032e-10,7.01425e-15,3.04034e-08,5.27822e-13
